RNES00644	Silk Worm (USA)
RNES00645	Silver Surfer (USA)
RNES00646	SimCity (USA) (Proto)
RNES00647	Simpsons, The - Bart vs. the Space Mutants (USA) (Rev A)
RNES00648	Simpsons, The - Bart vs. the World (USA)
RNES00649	Simpsons, The - Bartman Meets Radioactive Man (USA)
RNES00650	Skate or Die (USA)
RNES00651	Skate or Die 2 - The Search for Double Trouble (USA)
RNES00652	Ski or Die (USA)
RNES00653	Skull & Crossbones (USA) (Unl)
RNES00654	Sky Kid (USA)
RNES00655	Sky Shark (USA) (Rev 0A)
RNES00656	Slalom (USA)
RNES00657	Smash T.V. (USA)
RNES00658	Smurfs, The (Europe) (En,Fr,De,Es)
RNES00659	Snake Rattle n Roll (USA)
RNES00660	Snake's Revenge (USA)
RNES00661	Snoopy's Silly Sports Spectacular! (USA)
RNES00662	Snow Brothers (USA)
RNES00663	Soccer (World)
RNES00664	Solar Jetman - Hunt for the Golden Warpship (USA)
RNES00665	Solitaire (USA) (Unl)
RNES00666	Solomon's Key (USA)
RNES00667	Solomon's Key 2 (Europe)
RNES00668	Solstice - The Quest for the Staff of Demnos (USA)
RNES00669	Somari the Adventurer (USA) (Unl)
RNES00670	Space Shuttle Project (USA)
RNES00671	Spelunker (USA)
RNES00672	Spider-Man - Return of the Sinister Six (USA)
RNES00673	Spiritual Warfare (USA) (v6.1) (Unl)
RNES00674	Splatter House - Wanpaku Graffiti (USA)
RNES00675	Spot - The Video Game (USA)
RNES00676	Spy Hunter (USA)
RNES00677	Spy vs Spy (USA)
RNES00678	Sqoon (USA)
RNES00679	Stack-Up (World)
RNES00680	Stadium Events (USA)
RNES00681	Stanley - The Search for Dr. Livingston (USA)
RNES00682	Star Force (USA)
RNES00683	Star Soldier (USA)
RNES00684	Star Trek - 25th Anniversary (USA)
RNES00685	Star Trek - The Next Generation (USA)
RNES00686	Star Voyager (USA)
RNES00687	Star Wars - The Empire Strikes Back (USA)
RNES00688	Star Wars (USA)
RNES00689	Starship Hector (USA)
RNES00690	StarTropics (USA)
RNES00691	StarTropics II - Zoda's Revenge (USA)
RNES00692	Stealth ATF (USA)
RNES00693	Stinger (USA)
RNES00694	Street Cop (USA)
RNES00695	Street Fighter 2010 - The Final Fight (USA)
RNES00696	Strider (USA)
RNES00697	Study Hall (USA) (Unl)
RNES00698	Stunt Kids (USA) (Unl)
RNES00699	Sunday Funday - The Ride (USA) (Unl)
RNES00700	Super C (USA)
RNES00701	Super Cars (USA)
RNES00702	Super Dodge Ball (USA)
RNES00703	Super Glove Ball (USA)
RNES00704	Super Jeopardy! (USA)
RNES00705	Super Mario Bros. (World)
RNES00706	Super Mario Bros. + Duck Hunt (USA)
RNES00707	Super Mario Bros. + Duck Hunt + World Class Track Meet (USA) (Rev A)
RNES00708	Super Mario Bros. + Tetris + Nintendo World Cup (Europe) (Rev A)
RNES00709	Super Mario Bros. 2 - The Lost Levels (USA) (Unl)
RNES00710	Super Mario Bros. 2 (USA) (Rev A)
RNES00711	Super Mario Bros. 3 (USA) (Rev A)
RNES00712	Super Mario World (USA) (Hack)
RNES00713	Super Pitfall (USA)
RNES00714	Super Spike V'Ball (USA)
RNES00715	Super Spike V'Ball + Nintendo World Cup (USA)
RNES00716	Super Sprint (USA) (Unl)
RNES00717	Super Spy Hunter (USA)
RNES00718	Super Team Games (USA)
RNES00719	Super Turrican (Europe)
RNES00720	Superman (USA)
RNES00721	Swamp Thing (USA)
RNES00722	Sweet Home (Japan)
RNES00723	Sword Master (USA)
RNES00724	Swords and Serpents (USA)
RNES00725	Taboo - The Sixth Sense (USA) (Rev A)
RNES00726	Tag Team Wrestling (USA)
RNES00727	Tagin' Dragon (USA) (Unl)
RNES00728	TaleSpin (USA)
RNES00729	Target Renegade (USA)
RNES00730	Tecmo Baseball (USA)
RNES00731	Tecmo Bowl (USA) (Rev A)
RNES00732	Tecmo Cup - Soccer Game (USA)
RNES00733	Tecmo NBA Basketball (USA) (Rev A)
RNES00734	Tecmo Super Bowl (USA)
RNES00735	Tecmo Super Bowl 2007-2008 (USA) (Hack)
RNES00736	Tecmo World Cup Soccer (Europe)
RNES00737	Tecmo World Wrestling (USA)
RNES00738	Teenage Mutant Ninja Turtles - Tournament Fighters (USA)
RNES00739	Teenage Mutant Ninja Turtles (USA)
RNES00740	Teenage Mutant Ninja Turtles II - The Arcade Game (USA)
RNES00741	Teenage Mutant Ninja Turtles III - The Manhattan Project (USA)
RNES00742	Tennis (Japan, USA)
RNES00743	Terminator 2 - Judgment Day (USA)
RNES00744	Terminator, The (USA, Europe)
RNES00745	Terra Cresta (USA)
RNES00746	Tetris (USA) (Unl)
RNES00747	Tetris (USA)
RNES00748	Tetris 2 (USA)
RNES00749	Thexder (USA)
RNES00750	Three Stooges, The (USA)
RNES00751	Thunder & Lightning (USA)
RNES00752	Thunderbirds (USA)
RNES00753	Thundercade (USA)
RNES00754	Tiger-Heli (USA)
RNES00755	Tiles of Fate (USA) (Unl)
RNES00756	Time Lord (USA)
RNES00757	Times of Lore (USA)
RNES00758	Tiny Toon Adventures (USA)
RNES00759	Tiny Toon Adventures 2 - Trouble in Wackyland (USA)
RNES00760	Tiny Toon Adventures Cartoon Workshop (USA)
RNES00761	To the Earth (USA)
RNES00762	Toki (USA)
RNES00763	Tom & Jerry - The Ultimate Game of Cat and Mouse! (USA)
RNES00764	Tombs & Treasure (USA)
RNES00765	Toobin' (USA) (Unl)
RNES00766	Top Gun - The Second Mission (USA)
RNES00767	Top Gun (USA) (Rev A)
RNES00768	Total Funpak (Australia) (Unl)
RNES00769	Total Recall (USA)
RNES00770	Totally Rad (USA)
RNES00771	Touch Down Fever (USA)
RNES00772	Town & Country Surf Designs - Thrilla's Surfari (USA)
RNES00773	Town & Country Surf Designs - Wood & Water Rage (USA)
RNES00774	Toxic Crusaders (USA)
RNES00775	Track & Field (USA)
RNES00776	Track & Field II (USA) (Rev A)
RNES00777	Treasure Master (USA)
RNES00778	Trog! (USA)
RNES00779	Trojan (USA)
RNES00780	Trolls in Crazyland, The (Europe)
RNES00781	Trolls on Treasure Island (USA) (Unl)
RNES00782	Twin Cobra (USA)
RNES00783	Twin Eagle (USA)
RNES00784	Ufouria - The Saga (Europe)
RNES00785	Ultima - Exodus (USA)
RNES00786	Ultima - Quest of the Avatar (USA)
RNES00787	Ultima - Warriors of Destiny (USA)
RNES00788	Ultimate Air Combat (USA)
RNES00789	Ultimate Basketball (USA)
RNES00790	Ultimate Frogger Championship (USA) (Unl)
RNES00791	Ultimate League Soccer (USA) (Unl)
RNES00792	Ultimate Stuntman, The (USA) (Unl)
RNES00793	Uncanny X-Men, The (USA)
RNES00794	Uncharted Waters (USA)
RNES00795	Uninvited (USA)
RNES00796	Untouchables, The (USA) (Rev B)
RNES00797	Urban Champion (World)
RNES00798	Vegas Dream (USA)
RNES00799	Venice Beach Volleyball (USA) (Unl)
RNES00800	Vice - Project Doom (USA)
RNES00801	Videomation (USA)
RNES00802	Vindicators (USA) (Unl)
RNES00803	Volleyball (USA, Europe)
RNES00804	Wacky Races (USA)
RNES00805	Wall Street Kid (USA)
RNES00806	Wally Bear and the No! Gang (USA) (Unl)
RNES00807	Wario's Woods (USA)
RNES00808	Wayne Gretzky Hockey (USA)
RNES00809	Wayne's World (USA)
RNES00810	WCW World Championship Wrestling (USA)
RNES00811	Werewolf - The Last Warrior (USA)
RNES00812	Wheel of Fortune - Family Edition (USA)
RNES00813	Wheel of Fortune - Junior Edition (USA)
RNES00814	Wheel of Fortune (USA) (Rev A)
RNES00815	Wheel of Fortune Starring Vanna White (USA)
RNES00816	Where in Time Is Carmen Sandiego (USA)
RNES00817	Where's Waldo (USA)
RNES00818	Who Framed Roger Rabbit (USA)
RNES00819	Whomp 'Em (USA)
RNES00820	Widget (USA)
RNES00821	Wild Gunman (World) (Rev A)
RNES00822	Willow (USA)
RNES00823	Win, Lose or Draw (USA)
RNES00824	Winter Games (USA) (Rev A)
RNES00825	Wizardry - Knight of Diamonds - The Second Scenario (USA)
RNES00826	Wizardry - Proving Grounds of the Mad Overlord (USA)
RNES00827	Wizards & Warriors (USA) (Rev A)
RNES00828	Wizards & Warriors II - IronSword (USA)
RNES00829	Wizards & Warriors III - Kuros...Visions of Power (USA)
RNES00830	Wolverine (USA)
RNES00831	World Champ - Super Boxing Great Fight (USA)
RNES00832	World Class Track Meet (USA) (Rev A)
RNES00833	World Games (USA)
RNES00834	Wrath of the Black Manta (USA) (Rev A)
RNES00835	Wrecking Crew (World)
RNES00836	Wurm - Journey to the Center of the Earth! (USA)
RNES00837	WWF King of the Ring (USA)
RNES00838	WWF Wrestlemania (USA)
RNES00839	WWF Wrestlemania Challenge (USA)
RNES00840	WWF Wrestlemania Steel Cage Challenge (USA)
RNES00841	Xenophobe (USA)
RNES00842	Xevious - The Avenger (USA)
RNES00843	Xexyz (USA)
RNES00844	Yo! Noid (USA)
RNES00845	Yoshi (USA)
RNES00846	Yoshi no Cookie (Japan)
RNES00847	Yoshi's Cookie (USA)
RNES00848	Young Indiana Jones Chronicles, The (USA)
RNES00849	Zanac (USA)
RNES00850	Zen - Intergalactic Ninja (USA)
RNES00851	Zombie Nation (USA)
